iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
"TO",1991,,,,,,,,,,,,,,,,,,,,,
"TO",1992,,,,,,,,,,,,,,,,,,,,,
"TO",1993,16,,,,,,,,,,,,,,,,,,,,
"TO",1994,17,,,,,,,,,,,,,,,,,,,,
"TO",1995,9,,,0,1,0,0,0,1,2,,,,0,0,1,1,0,2,1,
"TO",1996,14,,,0,1,1,2,0,6,0,,,,0,1,1,1,0,1,2,
"TO",1997,11,,,0,2,1,1,0,1,2,,,,0,4,0,0,1,0,0,
"TO",1998,16,,,0,2,3,1,2,1,2,,,,1,1,0,0,0,1,2,
"TO",1999,10,,,0,1,0,0,1,3,2,,,,0,1,0,0,0,2,0,
"TO",2000,15,,,,2,1,1,,1,5,,,,,1,1,1,,1,1,
"TO",2001,8,,,0,0,1,0,0,2,1,,,,0,0,2,1,1,0,0,
"TO",2002,23,,,,1,,,4,,10,,,,,1,1,1,,1,4,
"TO",2003,11,,,0,1,1,1,1,0,2,,,,0,1,0,1,1,2,0,
"TO",2004,8,,,,,,,,,,,,,,,,,,,,
"TO",2005,11,,,0,2,1,0,2,1,0,,,,0,2,1,0,0,2,0,
"TO",2006,14,0,0,0,1,0,0,1,2,4,,0,0,0,1,1,2,0,0,2,
"TO",2007,14,0,0,0,2,1,0,0,1,5,,0,0,0,3,1,1,0,0,0,
"TO",2008,11,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,1,2,0,0
"TR",1980,,,,,,,,,,,,,,,,,,,,,
"TR",1981,,,,,,,,,,,,,,,,,,,,,
"TR",1982,,,,,,,,,,,,,,,,,,,,,
"TR",1983,,,,,,,,,,,,,,,,,,,,,
"TR",1984,,,,,,,,,,,,,,,,,,,,,
"TR",1985,,,,,,,,,,,,,,,,,,,,,
"TR",1986,,,,,,,,,,,,,,,,,,,,,
"TR",1987,,,,,,,,,,,,,,,,,,,,,
"TR",1988,,,,,,,,,,,,,,,,,,,,,
"TR",1989,,,,,,,,,,,,,,,,,,,,,
"TR",1990,,,,,,,,,,,,,,,,,,,,,
"TR",1991,,,,,,,,,,,,,,,,,,,,,
"TR",1992,,,,,,,,,,,,,,,,,,,,,
"TR",1995,4383,,,,,,,,,,,,,,,,,,,,
"TR",1996,2816,,,,,,,,,,,,,,,,,,,,
"TR",1997,3439,,,,,,,,,,,,,,,,,,,,
"TR",1998,3692,,,,,,,,,,,,,,,,,,,,
"TR",1999,4124,,,,,,,,,,,,,,,,,,,,
"TR",2000,4315,,,,,,,,,,,,,,,,,,,,
"TR",2001,4444,,,,,,,,,,,,,,,,,,,,
"TR",2002,0,,,,,,,,,,,,,,,,,,,,
"TR",2003,5816,,,,,,,,,,,,,,,,,,,,
"TR",2004,5870,,,0,50,38,50,41,28,19,,,,2,24,21,8,4,7,6,
"TR",2005,7450,1,32,33,1148,1295,1028,963,534,429,0,2,48,50,699,474,243,175,166,213,0
"TR",2006,7866,2,38,40,1212,1391,1003,1045,575,473,0,4,52,56,769,507,235,155,149,256,0
"TR",2007,7527,13,37,50,1091,1245,984,978,571,512,0,2,61,63,708,531,246,165,128,255,0
"TR",2008,6993,7,41,48,940,1090,953,947,607,453,0,5,52,57,653,485,233,152,139,236,0
"TT",1980,,,,,,,,,,,,,,,,,,,,,
"TT",1981,,,,,,,,,,,,,,,,,,,,,
"TT",1982,,,,,,,,,,,,,,,,,,,,,
"TT",1983,,,,,,,,,,,,,,,,,,,,,
"TT",1984,,,,,,,,,,,,,,,,,,,,,
"TT",1985,,,,,,,,,,,,,,,,,,,,,
"TT",1986,,,,,,,,,,,,,,,,,,,,,
"TT",1987,,,,,,,,,,,,,,,,,,,,,
"TT",1988,,,,,,,,,,,,,,,,,,,,,
"TT",1989,,,,,,,,,,,,,,,,,,,,,
"TT",1990,,,,,,,,,,,,,,,,,,,,,
"TT",1991,,,,,,,,,,,,,,,,,,,,,
"TT",1992,,,,,,,,,,,,,,,,,,,,,
"TT",1993,,,,,,,,,,,,,,,,,,,,,
"TT",1994,55,,,,,,,,,,,,,,,,,,,,
"TT",1995,7,,,2,6,15,10,12,7,4,,,,0,6,4,2,5,3,0,
"TT",1996,58,,,0,4,7,9,9,6,6,,,,0,5,5,5,1,1,1,
"TT",1997,52,,,,,,,,,,,,,,,,,,,,
"TT",1998,82,,,0,9,12,21,14,9,8,,,,1,5,3,5,2,5,4,
"TT",1999,87,,,0,11,18,13,8,5,6,,,,0,4,6,7,3,4,1,
"TT",2000,115,,,0,7,18,27,17,7,7,,,,0,5,7,9,5,2,4,
"TT",2001,152,,,5,10,21,36,24,17,18,,,,5,10,11,15,9,9,8,
"TT",2002,60,,,0,8,13,20,12,12,3,,,,0,4,11,3,2,0,7,
"TT",2003,77,,,0,9,13,10,13,10,6,,,,1,2,2,0,8,1,2,
"TT",2004,71,,,,3,10,24,7,10,7,,,,2,3,8,1,5,1,,
"TT",2005,95,,,0,10,11,13,21,10,3,,,,0,4,9,3,5,4,3,
"TT",2006,149,,2,2,7,27,23,20,16,12,,,1,1,3,10,5,4,8,23,
"TT",2007,130,0,1,1,10,16,21,28,18,5,,0,0,0,5,7,7,4,3,5,
"TT",2008,169,0,2,2,9,15,19,34,29,14,0,1,0,1,11,12,4,8,4,7,0
"TV",1980,,,,,,,,,,,,,,,,,,,,,
"TV",1981,,,,,,,,,,,,,,,,,,,,,
"TV",1982,,,,,,,,,,,,,,,,,,,,,
"TV",1983,,,,,,,,,,,,,,,,,,,,,
"TV",1984,,,,,,,,,,,,,,,,,,,,,
"TV",1985,,,,,,,,,,,,,,,,,,,,,
"TV",1986,,,,,,,,,,,,,,,,,,,,,
"TV",1987,,,,,,,,,,,,,,,,,,,,,
"TV",1988,,,,,,,,,,,,,,,,,,,,,
"TV",1989,,,,,,,,,,,,,,,,,,,,,
"TV",1990,,,,,,,,,,,,,,,,,,,,,
"TV",1991,,,,,,,,,,,,,,,,,,,,,
"TV",1992,,,,,,,,,,,,,,,,,,,,,
"TV",1993,2,,,,,,,,,,,,,,,,,,,,
"TV",1994,1,,,,,,,,,,,,,,,,,,,,
"TV",1995,6,,,1,0,1,0,0,1,0,,,,0,1,1,0,0,1,0,
"TV",1997,,,,,,,,,,,,,,,,,,,,,
"TV",1998,,,,1,,3,2,,1,1,,,,6,,1,1,1,,1,
"TV",1999,0,,,,,,,,,,,,,,,,,,,,
"TV",2000,0,,,,,,,,,,,,,,,,,,,,
"TV",2001,0,,,,,,,,,,,,,,,,,,,,
"TV",2002,0,,,,,,,,,,,,,,,,,,,,
"TV",2003,0,,,4,2,0,1,6,0,0,,,,0,3,0,1,0,0,0,
"TV",2004,,,,,,,,,,,,,,,,,,,,,
"TV",2005,5,,,,,,,1,1,,,,,,1,,,,2,,
"TV",2006,4,7,0,0,1,0,0,0,0,0,,7,0,0,1,0,1,1,0,0,
"TV",2007,12,,,1,1,0,2,0,0,2,,,,2,0,0,0,1,3,0,
"TV",2008,9,0,2,2,2,1,0,1,0,0,0,0,0,0,1,2,2,1,0,0,0
"TZ",1980,7391,,,,,,,,,,,,,,,,,,,,
"TZ",1981,7082,,,,,,,,,,,,,,,,,,,,
"TZ",1982,6382,,,,,,,,,,,,,,,,,,,,
"TZ",1983,6651,,,,,,,,,,,,,,,,,,,,
"TZ",1984,7520,,,,,,,,,,,,,,,,,,,,
"TZ",1985,8020,,,,,,,,,,,,,,,,,,,,
"TZ",1986,8560,,,,,,,,,,,,,,,,,,,,
"TZ",1987,9272,,,,,,,,,,,,,,,,,,,,
"TZ",1988,10038,,,,,,,,,,,,,,,,,,,,
"TZ",1989,10479,,,,,,,,,,,,,,,,,,,,
"TZ",1990,11553,,,,,,,,,,,,,,,,,,,,
"TZ",1991,12008,,,,,,,,,,,,,,,,,,,,
"TZ",1992,13510,,,,,,,,,,,,,,,,,,,,
"TZ",1993,15569,,,,,,,,,,,,,,,,,,,,
"TZ",1994,17164,,,,,,,,,,,,,,,,,,,,
"TZ",1995,19955,,,183,2108,4091,2916,1754,1007,640,,,,201,1904,2532,1324,735,380,179,
"TZ",1996,21472,,,171,2176,4275,3107,1843,1109,656,,,,221,2087,2885,1461,806,472,203,
"TZ",1997,22010,,,188,2210,4538,3066,1090,1134,699,,,,251,2146,2876,1502,908,501,198,
"TZ",1998,23726,,,198,2528,4910,3400,1973,1112,767,,,,240,2234,3243,1686,835,466,241,
"TZ",1999,24125,,,170,2422,4887,3401,2068,1160,823,,,,230,2160,3469,1724,876,501,232,
"TZ",2000,24049,,,200,2357,4836,3430,2022,1202,834,,,,257,2106,3426,1738,868,494,269,
"TZ",2001,24685,,,212,2302,4912,3545,2031,1136,930,,,,312,2117,3609,1847,891,522,319,
"TZ",2002,24136,,,187,2309,4814,3525,2075,1211,944,,,,241,1927,3511,1706,907,475,304,
"TZ",2003,24899,,,181,2172,4964,3728,2166,1237,1025,,,,244,2063,3504,1833,929,509,344,
"TZ",2004,25823,,,208,2216,5203,3884,2254,1272,1129,,,,280,1996,3537,1960,1011,544,329,
"TZ",2005,25264,,,190,2062,4939,4025,2310,1279,1054,,,,271,1852,3521,1892,968,547,354,
"TZ",2006,24724,,,204,2060,4926,3832,2154,1348,1029,,,,293,1745,3326,1970,995,507,335,
"TZ",2007,24520,,,189,2021,4665,3855,2231,1317,1066,,,,238,1735,3388,1945,947,535,388,
"TZ",2008,24171,,,191,1963,4595,3874,2349,1230,1077,,,,233,1663,3152,1901,964,564,415,
"UA",1980,,,,,,,,,,,,,,,,,,,,,
"UA",1981,,,,,,,,,,,,,,,,,,,,,
"UA",1982,,,,,,,,,,,,,,,,,,,,,
"UA",1983,,,,,,,,,,,,,,,,,,,,,
"UA",1984,,,,,,,,,,,,,,,,,,,,,
"UA",1985,,,,,,,,,,,,,,,,,,,,,
"UA",1986,,,,,,,,,,,,,,,,,,,,,
"UA",1987,,,,,,,,,,,,,,,,,,,,,
"UA",1988,,,,,,,,,,,,,,,,,,,,,
"UA",1989,,,,,,,,,,,,,,,,,,,,,
"UA",1990,,,,,,,,,,,,,,,,,,,,,
"UA",1991,,,,,,,,,,,,,,,,,,,,,
"UA",1992,,,,,,,,,,,,,,,,,,,,,
"UA",1993,8314,,,,,,,,,,,,,,,,,,,,
"UA",1994,8471,,,,,,,,,,,,,,,,,,,,
"UA",1995,8263,,,10,385,1076,2064,1515,1087,437,,,,21,314,380,327,182,185,280,
"UA",1996,7827,,,9,569,1199,2318,1704,1264,544,,,,13,379,410,397,196,192,370,
"UA",1997,9533,,,12,623,1310,2107,1718,1141,555,,,,22,383,474,359,256,126,377,
"UA",1998,10586,,,24,687,1500,2460,1873,1140,576,,,,36,468,556,431,248,194,393,
"UA",1999,10412,,,11,661,1463,2351,1825,1067,557,,,,25,485,577,478,297,222,393,
"UA",2000,10738,,,21,693,1552,2385,2007,1062,532,,,,41,487,590,447,298,218,405,
"UA",2001,0,,,9,757,1721,2720,2393,1050,559,,,,18,544,649,525,354,235,418,
"UA",2002,0,,,,,,,,,,,,,,,,,,,,
"UA",2003,12785,,,10,850,2033,2808,2634,983,617,,,,29,514,745,557,363,221,421,
"UA",2004,0,,,,,,,,,,,,,,,,,,,,
"UA",2005,,,,,,,,,,,,,,,,,,,,,
"UA",2006,14206,,,8,926,2522,2979,2714,1087,568,0,,,16,600,909,704,446,246,481,0
"UA",2007,11028,5,9,14,1556,4507,5206,5024,2130,1090,0,0,20,7,982,1661,1314,855,438,861,0
"UA",2008,14574,1,8,9,901,2696,2859,2769,1140,574,,4,20,24,585,979,762,544,255,477,
"UG",1980,,,,,,,,,,,,,,,,,,,,,
"UG",1981,,,,,,,,,,,,,,,,,,,,,
"UG",1982,,,,,,,,,,,,,,,,,,,,,
"UG",1983,,,,,,,,,,,,,,,,,,,,,
"UG",1986,,,,,,,,,,,,,,,,,,,,,
"UG",1987,,,,,,,,,,,,,,,,,,,,,
"UG",1988,,,,,,,,,,,,,,,,,,,,,
"UG",1989,,,,,,,,,,,,,,,,,,,,,
"UG",1990,,,,,,,,,,,,,,,,,,,,,
"UG",1991,,,,,,,,,,,,,,,,,,,,,
"UG",1992,,,,,,,,,,,,,,,,,,,,,
"UG",1993,11949,,,,,,,,,,,,,,,,,,,,
"UG",1994,14763,,,,,,,,,,,,,,,,,,,,
"UG",1995,13631,,,370,1193,2491,1797,1115,602,323,,,,402,1376,1845,1104,635,312,113,
"UG",1996,15312,,,372,1271,2706,2026,1252,646,353,,,,455,1482,2099,1246,728,379,160,
"UG",1997,17254,,,340,1485,3278,2919,1439,733,353,,,,375,1700,2489,1368,812,379,131,
"UG",1998,18222,,,334,1512,3672,2491,1429,676,428,,,,467,1682,2760,1441,744,395,191,
"UG",1999,18463,,,310,1510,3475,2526,1354,613,413,,,,434,1654,2591,1415,680,331,162,
"UG",2000,17246,,,283,1511,3497,2479,1279,607,395,,,,400,1649,2782,1510,671,316,163,
"UG",2001,17291,,,231,1461,3483,2540,1242,638,392,,,,334,1603,2656,1528,703,292,180,
"UG",2002,19088,,,259,1503,3783,2865,1399,723,465,,,,371,1689,3011,1708,765,374,184,
"UG",2003,20310,,,261,1643,4142,3011,1578,719,501,,,,377,1770,3176,1815,749,356,214,
"UG",2004,20986,,,284,1803,4222,3269,1599,810,525,,,,371,1803,3110,1780,812,358,193,
"UG",2005,20559,,,257,1598,4075,3209,1576,725,539,,,,371,1811,3099,1800,818,389,257,
"UG",2006,20364,,,255,1624,4084,3391,1591,718,511,,,,363,1792,2909,1736,812,332,238,
"UG",2007,21303,,,234,1741,4406,3551,1681,766,505,,,,343,1874,3008,1742,824,382,246,
"UG",2008,22766,0,269,269,1953,4697,3922,1981,875,565,0,0,382,382,2006,2985,1749,862,314,206,0
"US",1980,,,,,,,,,,,,,,,,,,,,,
"US",1981,,,,,,,,,,,,,,,,,,,,,
"US",1982,,,,,,,,,,,,,,,,,,,,,
"US",1983,,,,,,,,,,,,,,,,,,,,,
"US",1984,,,,,,,,,,,,,,,,,,,,,
"US",1985,,,,,,,,,,,,,,,,,,,,,
"US",1986,,,,,,,,,,,,,,,,,,,,,
"US",1987,,,,,,,,,,,,,,,,,,,,,
"US",1988,,,,,,,,,,,,,,,,,,,,,
"US",1989,,,,,,,,,,,,,,,,,,,,,
"US",1990,,,,,,,,,,,,,,,,,,,,,
"US",1991,,,,,,,,,,,,,,,,,,,,,
"US",1992,,,,,,,,,,,,,,,,,,,,,
"US",1993,9429,,,,,,,,,,,,,,,,,,,,
"US",1994,8964,,,,,,,,,,,,,,,,,,,,
"US",1995,8093,,,19,355,876,1417,1121,742,1099,,,,26,280,579,499,285,202,591,
"US",1996,7454,,,15,333,815,1219,1073,678,1007,,,,21,289,487,478,279,217,541,
"US",1997,6935,,,12,330,701,1127,979,679,944,,,,28,269,449,447,254,201,514,
"US",1998,6624,,,10,321,663,1009,1007,628,914,,,,15,269,425,424,267,179,492,
"US",1999,6275,,,18,331,616,1011,930,601,801,,,,16,232,391,394,245,244,444,
"US",2000,5883,,,6,365,602,906,904,577,738,,,,14,246,376,349,253,152,396,
"US",2001,5650,,,17,320,613,824,876,524,649,,,,21,239,410,346,247,176,389,
"US",2002,5439,,,14,343,562,813,795,490,592,,,,15,233,423,362,255,167,370,
"US",2003,5368,,,11,365,526,754,828,487,650,,,,12,277,353,310,269,169,354,
"US",2004,5277,,,12,362,547,728,829,504,582,,,,19,265,339,302,252,166,344,
"US",2005,5111,,,14,383,535,666,767,499,624,,,,11,241,348,276,242,161,322,
"US",2006,5091,4,8,12,388,568,659,759,531,596,,2,9,11,257,384,263,212,146,303,
"US",2007,4864,4,8,12,414,490,572,744,533,562,,2,10,12,257,338,260,225,135,308,
"US",2008,4742,4,7,11,375,513,495,725,526,561,0,4,18,22,220,329,269,224,172,300,0
"UY",1980,,,,,,,,,,,,,,,,,,,,,
"UY",1981,,,,,,,,,,,,,,,,,,,,,
"UY",1982,,,,,,,,,,,,,,,,,,,,,
"UY",1983,,,,,,,,,,,,,,,,,,,,,
"UY",1984,,,,,,,,,,,,,,,,,,,,,
"UY",1985,,,,,,,,,,,,,,,,,,,,,
"UY",1986,,,,,,,,,,,,,,,,,,,,,
"UY",1987,,,,,,,,,,,,,,,,,,,,,
"UY",1988,,,,,,,,,,,,,,,,,,,,,
"UY",1989,,,,,,,,,,,,,,,,,,,,,
"UY",1990,,,,,,,,,,,,,,,,,,,,,
"UY",1991,,,,,,,,,,,,,,,,,,,,,
"UY",1992,,,,,,,,,,,,,,,,,,,,,
"UY",1993,388,,,,,,,,,,,,,,,,,,,,
"UY",1994,381,,,,,,,,,,,,,,,,,,,,
"UY",1995,349,,,4,28,40,35,49,38,50,,,,2,21,26,18,12,9,17,
"UY",1996,426,,,4,34,43,58,59,53,42,,,,4,24,35,17,21,10,22,
"UY",1997,423,,,3,37,44,53,53,55,53,,,,5,26,28,29,12,8,17,
"UY",1998,374,,,2,30,47,52,47,38,39,,,,2,30,29,15,14,6,23,
"UY",1999,392,,,1,45,48,42,46,48,41,,,,4,20,25,33,14,11,14,
"UY",2000,348,,,0,36,48,45,41,30,34,,,,2,28,22,21,13,12,16,
"UY",2001,340,,,2,33,38,49,42,31,44,,,,4,25,31,7,15,3,16,
"UY",2002,308,,,1,33,33,37,36,23,32,,,,1,25,25,20,10,11,21,
"UY",2003,373,,,3,46,50,35,42,38,26,,,,1,28,24,13,13,6,14,
"UY",2004,373,,,1,38,59,53,48,26,40,,,,2,34,25,12,17,11,7,
"UY",2005,355,,,1,42,48,39,45,34,36,,,,1,33,30,17,9,8,12,
"UY",2006,305,,,1,38,53,34,30,38,29,,,,4,21,19,11,6,11,10,
"UY",2007,380,,,1,39,69,37,50,39,39,,,,1,23,26,22,14,7,13,
"UY",2008,424,0,1,1,49,71,64,45,28,34,0,0,4,4,26,35,26,15,13,13,0
"UZ",1980,,,,,,,,,,,,,,,,,,,,,
"UZ",1981,,,,,,,,,,,,,,,,,,,,,
"UZ",1982,,,,,,,,,,,,,,,,,,,,,
"UZ",1983,,,,,,,,,,,,,,,,,,,,,
"UZ",1984,,,,,,,,,,,,,,,,,,,,,
"UZ",1985,,,,,,,,,,,,,,,,,,,,,
"UZ",1986,,,,,,,,,,,,,,,,,,,,,
"UZ",1987,,,,,,,,,,,,,,,,,,,,,
"UZ",1988,,,,,,,,,,,,,,,,,,,,,
"UZ",1989,,,,,,,,,,,,,,,,,,,,,
"UZ",1990,,,,,,,,,,,,,,,,,,,,,
"UZ",1992,,,,,,,,,,,,,,,,,,,,,
"UZ",1993,,,,,,,,,,,,,,,,,,,,,
"UZ",1994,7487,,,,,,,,,,,,,,,,,,,,
"UZ",1995,2735,,,,,,,,,,,,,,,,,,,,
"UZ",1996,3350,,,2,96,1042,650,0,196,0,,,,5,87,799,324,0,149,0,
"UZ",1997,3388,,,,,,,,,,,,,,,,,,,,
"UZ",1998,3504,,,0,6,5,0,1,1,0,,,,0,9,9,4,2,1,1,
"UZ",1999,3977,,,4,429,926,519,262,146,100,,,,11,346,647,339,186,136,124,
"UZ",2000,3825,,,6,351,749,510,346,213,107,,,,11,261,547,288,213,112,111,
"UZ",2001,4608,,,7,390,905,523,396,253,133,,,,21,337,631,338,267,216,181,
"UZ",2002,4783,,,10,330,481,318,178,87,111,,,,18,277,394,214,127,96,125,
"UZ",2003,4690,,,9,487,828,595,412,253,220,,,,29,360,588,353,210,172,174,
"UZ",2004,5119,,,23,512,835,607,502,275,252,,,,31,430,600,341,274,211,226,
"UZ",2005,5695,1,24,25,596,831,723,522,263,313,,1,39,40,538,597,375,288,217,367,
"UZ",2006,7211,8,11,19,568,807,717,565,268,329,,5,36,41,544,597,346,327,224,421,
"UZ",2007,6326,0,18,18,569,768,579,583,282,380,0,1,24,25,485,507,342,255,235,436,0
"UZ",2008,5117,3,7,10,515,688,572,544,287,369,,2,21,23,427,479,309,273,227,394,
"VC",1980,,,,,,,,,,,,,,,,,,,,,
"VC",1981,,,,,,,,,,,,,,,,,,,,,
"VC",1982,,,,,,,,,,,,,,,,,,,,,
"VC",1983,,,,,,,,,,,,,,,,,,,,,
"VC",1984,,,,,,,,,,,,,,,,,,,,,
"VC",1985,,,,,,,,,,,,,,,,,,,,,
"VC",1986,,,,,,,,,,,,,,,,,,,,,
"VC",1987,,,,,,,,,,,,,,,,,,,,,
"VC",1988,,,,,,,,,,,,,,,,,,,,,
"VC",1989,,,,,,,,,,,,,,,,,,,,,
"VC",1990,,,,,,,,,,,,,,,,,,,,,
"VC",1991,,,,,,,,,,,,,,,,,,,,,
"VC",1992,,,,,,,,,,,,,,,,,,,,,
"VC",1993,11,,,,,,,,,,,,,,,,,,,,
"VC",1994,0,,,,,,,,,,,,,,,,,,,,
"VC",1995,5,,,,,,,,,,,,,,,,,,,,
"VC",1996,3,,,,,,,,,,,,,,,,,,,,
"VC",1997,2,,,,,,,,,,,,,,,,,,,,
"VC",1998,3,,,0,0,2,0,1,0,0,,,,,,,,,,,
"VC",1999,4,,,,,,,,,,,,,,,,,,,,
"VC",2000,9,,,0,1,0,4,2,0,1,,,,1,0,0,0,0,0,0,
"VC",2001,3,,,,,,1,2,,,,,,,,,,,,,
"VC",2002,0,,,,,,1,1,2,2,,,,,,1,,,,1,
"VC",2003,6,,,,,,2,,1,,,,,,1,,1,,,1,
"VC",2004,5,,,,,,,,,,,,,,,,,,,,
"VC",2005,6,,,0,0,0,2,1,0,2,,,,0,0,1,0,1,0,0,
"VC",2006,8,,,,,,,,4,2,,,,,,,,,,2,
"VC",2007,4,0,0,0,0,1,3,0,1,0,,0,0,0,0,0,0,0,0,0,
"VC",2008,11,,,,,,,,,,,,,,,,,,,,
"VE",1980,,,,,,,,,,,,,,,,,,,,,
"VE",1981,,,,,,,,,,,,,,,,,,,,,
"VE",1982,,,,,,,,,,,,,,,,,,,,,
"VE",1983,,,,,,,,,,,,,,,,,,,,,
"VE",1984,,,,,,,,,,,,,,,,,,,,,
"VE",1985,,,,,,,,,,,,,,,,,,,,,
"VE",1986,,,,,,,,,,,,,,,,,,,,,
"VE",1987,,,,,,,,,,,,,,,,,,,,,
"VE",1988,,,,,,,,,,,,,,,,,,,,,
"VE",1989,,,,,,,,,,,,,,,,,,,,,
"VE",1990,,,,,,,,,,,,,,,,,,,,,
"VE",1991,,,,,,,,,,,,,,,,,,,,,
"VE",1992,,,,,,,,,,,,,,,,,,,,,
"VE",1993,2849,,,,,,,,,,,,,,,,,,,,
"VE",1994,2738,,,,,,,,,,,,,,,,,,,,
"VE",1995,3056,,,,,,,,,,,,,,,,,,,,
"VE",1996,3195,,,,,,,,,,,,,,,,,,,,
"VE",1997,3234,,,,,,,,,,,,,,,,,,,,
"VE",1998,3450,,,,,,,,,,,,,,,,,,,,
"VE",1999,3670,,,32,378,452,420,368,283,346,,,,28,283,315,195,169,134,267,
"VE",2000,3525,,,,,,,,,,,,,,,,,,,,
"VE",2001,3476,,,,,,,,,,,,,,,,,,,,
"VE",2002,3444,,,19,339,429,425,380,246,313,,,,42,274,280,218,158,123,198,
"VE",2003,3882,,,39,361,459,453,405,284,316,,,,46,340,355,240,204,140,240,
"VE",2004,3776,,,24,373,454,459,407,272,316,,,,36,311,324,239,184,135,242,
"VE",2005,3653,,,35,312,395,413,402,265,332,,,,37,351,299,267,183,146,216,
"VE",2006,3547,1,9,10,323,405,413,422,267,320,,2,40,42,322,297,188,173,140,225,
"VE",2007,3392,0,17,17,324,382,390,389,272,295,,0,40,40,276,271,199,160,147,230,
"VE",2008,3344,0,18,18,364,358,326,389,271,285,0,0,25,25,309,272,228,171,146,182,0
"VG",1997,0,,,,,,,,,,,,,,,,,,,,
"VG",2000,1,,,,,,,,1,,,,,,,,,,,,
"VG",2001,0,,,,,,,,,,,,,,,,,,,,
"VG",2002,1,,,,,,,,,,,,,,,,,,,1,
"VG",2003,0,,,,,,,,,,,,,,,,,,,,
"VG",2004,2,,,,,,,1,,,,,,,,1,,,,,
"VG",2005,0,,,,,,,,,,,,,,,,,,,,
"VG",2006,,,,,,,,,,,,,,,,,,,,,
"VG",2007,0,,,,,,,,,,,,,,,,,,,,
"VG",2008,,,,,,,,,,,,,,,,,,,,,
"VI",1980,,,,,,,,,,,,,,,,,,,,,
"VI",1981,,,,,,,,,,,,,,,,,,,,,
"VI",1982,,,,,,,,,,,,,,,,,,,,,
"VI",1983,,,,,,,,,,,,,,,,,,,,,
"VI",1984,,,,,,,,,,,,,,,,,,,,,
"VI",1985,,,,,,,,,,,,,,,,,,,,,
"VI",1986,,,,,,,,,,,,,,,,,,,,,
"VI",1987,,,,,,,,,,,,,,,,,,,,,
"VI",1988,,,,,,,,,,,,,,,,,,,,,
"VI",1989,,,,,,,,,,,,,,,,,,,,,
"VI",1990,,,,,,,,,,,,,,,,,,,,,
"VI",1991,,,,,,,,,,,,,,,,,,,,,
"VI",1994,,,,,,,,,,,,,,,,,,,,,
"VI",1995,2,,,0,0,0,1,1,0,0,,,,,,,,,,,
"VI",1996,5,,,0,0,1,1,0,1,0,,,,0,0,1,0,0,0,1,
"VI",2006,,,,,,,,,,,,,,,,,,,,,
"VI",2007,,,,,,,,,,,,,,,,,,,,,
"VI",2008,,,,,,,,,,,,,,,,,,,,,
"VN",1980,,,,,,,,,,,,,,,,,,,,,
"VN",1981,,,,,,,,,,,,,,,,,,,,,
"VN",1982,,,,,,,,,,,,,,,,,,,,,
"VN",1983,,,,,,,,,,,,,,,,,,,,,
"VN",1984,,,,,,,,,,,,,,,,,,,,,
"VN",1985,,,,,,,,,,,,,,,,,,,,,
"VN",1986,,,,,,,,,,,,,,,,,,,,,
"VN",1987,,,,,,,,,,,,,,,,,,,,,
"VN",1988,,,,,,,,,,,,,,,,,,,,,
"VN",1989,,,,,,,,,,,,,,,,,,,,,
"VN",1990,,,,,,,,,,,,,,,,,,,,,
"VN",1991,,,,,,,,,,,,,,,,,,,,,
"VN",1992,,,,,,,,,,,,,,,,,,,,,
"VN",1993,,,,,,,,,,,,,,,,,,,,,
"VN",1994,,,,,,,,,,,,,,,,,,,,,
"VN",1995,37550,,,,,,,,,,,,,,,,,,,,
"VN",1996,48911,,,92,1994,5716,7137,5170,5839,6292,,,,91,1127,2606,3045,2504,3360,3938,
"VN",1997,50016,,,103,2162,6427,8363,5820,5892,6989,,,,73,1163,2809,3302,2590,3614,4340,
"VN",1998,54889,,,56,2441,6567,8765,6143,5925,7274,,,,60,1344,2749,3102,2576,3296,4575,
"VN",1999,53805,,,58,2254,6355,8392,6465,5530,7371,,,,68,1361,2511,3029,2549,3034,4828,
"VN",2000,53169,,,51,2367,6147,8209,6713,5150,7712,,,,64,1334,2320,2754,2594,2847,4907,
"VN",2001,54238,,,39,2756,6319,8457,7054,5205,7643,,,,48,1390,2357,2656,2574,2530,5174,
"VN",2002,56698,,,57,3250,6762,8855,8040,5162,8184,,,,68,1571,2357,2508,2619,2409,4969,
"VN",2003,55937,,,49,3475,7036,8486,7965,5066,7793,,,,66,1659,2262,2327,2574,2283,4896,
"VN",2004,58394,,,54,3486,7364,9110,8743,5257,8206,,,,66,1740,2398,2218,2551,2226,4970,
"VN",2005,55492,,,54,3408,7105,8738,8606,4958,7573,,,,47,1747,2293,2116,2298,2023,4604,
"VN",2006,56437,,,49,3761,7549,8931,8717,5037,7408,,,,62,1827,2381,2036,2283,1996,4400,
"VN",2007,54457,,,48,3587,7431,8391,8451,5046,7026,,,,59,1939,2354,1923,2170,1891,4144,
"VN",2008,53484,,,36,3401,7148,8230,8811,5158,6667,0,,,48,1993,2416,1820,2087,1858,3811,0
